Rank,Musica,Artista,Letra
82,Simple,Florida Georgia Line," 
The way your fingers fit in mine
It's five plus five, not rocket science
This day in time, that's hard to find, it's true
The road we're on ain't a traffic jam
It's a Sunday drive on a piece of land
It's paradise as long as I'm with you

It's like one, two, three
Just as easy as can be
Just the way you look at me, you make me smile
Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be

We used to live on Instagram
Worry 'bout who all gives a damn
'Bout where we've been and where we ended up
Then I met you and you met me
And all the rest is history
An epiphany that all we need is us

It's like one, two, three
Just as easy as can be
Just the way you look at me, you make me smile
Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style
We're just simple like a six string
The way this world was meant to be
Like laughin', love, make a lot out of a little
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be

Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style, yeah

It's like one, two, three
Just as easy as can be
Just the way you look at me, you make me smile
Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style
We're just simple like a six string
The way this world was meant to be
Like laughin', love, make a lot out of a little
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be "
83,Lemon,N.E.R.D & Rihanna," 
The truth will set you free
But first, it'll piss you off

Hate! Bad bitches wanna be my bae
Hate! Hunt me down like the C.I.A
Hate! Side of my car, tryna see my face
Hate! Want me to beat it like the T.I. case
Oh (hate!) and if it's heated I'ma feed my face
Hate! And best believe, it's gon' be outrageous
Hate! Hatin' niggas can't believe my race
Hate! Niggas hit you with the Eli face, oh

Bouncin' around, bouncin' around, bouncin'
Bouncin' around, bouncin' around, bouncin'
Scrunchin' their eyes with your name in their mouth and
Bouncin' around, bouncin' around, bouncin'

Hate! You keep askin' me where I'm from
Hate! About the borders and, ""Did I run?""
Hate! Keep askin' how I feel 'bout guns
Hate! There's a light and dark army, which side you choose? Oh
Hate! If not now then when?
Hate! And if not me then who?
Hate! Don't drink the Kool-Aid, my friends
Hate! I tried to tell y'all about this dude

Bouncin' around, bouncin' around, bouncin'
Bouncin' around, bouncin' around, bouncin'
Hate supplements are found right in their couches
Bouncin' around, bouncin' around, bouncin'

Wait, wait a minute
Shout out to them people, people
Wait, wait a minute
P-p-p-people, people
Wait, wait a minute
Mad ethnic right now

I get it how I live it
I live it how I get it
Count the mothafuckin' digits
I pull up with a lemon
Not 'cause she ain't livin'
It's just your eyes get acidic
And this here ain't a scrimmage
Mothafucka, we ain't finished
I told you we won't stop
A nigga 'bouta business
Like yours, but you rent it
Wave hello to the top
Nigga the Veyron glide
Tell the paparazzi get the lens right
Got the window down, top, blowin' la
Got the hazards on, only doin' five
You can catch me, Rih, in the new La Ferrar'
And the truck behind me got arms
Yeah, longer than LeBron
Just waitin' for my thumb like The Fonz
Woo! This beat tastes like lunch
But it's runnin' from veneers and it's runnin' from the fronts
But everyday, hey, wasn't lemonade
I was afraid, once a nigga graduate
Would I be okay?
So I prayed and I played
It's Rihanna, nigga
My constellation in space
Warp speed, Doctor Spock couldn't chase, nigga

Nigga, bath salt, bitin' speakers in the face
Bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
I get it how I live it
I live it how I get it
Count the mothafuckin' digits
I pull up with a lemon
Not 'cause she ain't livin'
It's just your eyes get acidic
And this here ain't a scrimmage
Mothafucka, we ain't finished
I told you we won't stop
A nigga 'bouta business
Like yours, but you rent it
Wave hello to the top
Nigga the Veyron glide
Tell the paparazzi get the lens right
Got the window down, top, blowin' la
Got the hazards on, only doin' five
You can catch me...

Bouncin' around, bouncin' around, bouncin'

You can catch me
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute "
84,1-800-273-8255,Logic ," 
I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine (Who can relate? Woo)
I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine

I don't wanna be alive, I don't wanna be alive
I just wanna die today, I just wanna die
I don't wanna be alive, I don't wanna be alive
I just wanna die
And let me tell you why

All this other shit I'm talkin' 'bout, they think they know it
I've been praying for somebody to save me, no one's heroic
And my life don't even matter, I know it, I know it
I know I'm hurting deep down, but can't show it
I never had a place to call my own
I never had a home, ain't nobody callin' my phone
Where you been? Where you at? What's on your mind?
They say every life precious but nobody care about mine

I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine (Who can relate? Woo)
I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine

I want you to be alive, I want you to be alive
You don't gotta die today, you don't gotta die
I want you to be alive, I want you to be alive
You don't gotta die, now let me tell you why
It's the very first breath when your head's been drowning underwater
And it's the lightness in the air when you're there chest-to-chest with a lover
It's holding on, though the road's long, seeing light in the darkest things
And when you stare at your reflection, finally knowing who it is
I know that you'll thank God you did

I know where you been, where you are, where you goin'
I know you're the reason I believe in life
What's the day without a little night?
I'm just tryna shed a little light
It can be hard
It can be so hard
But you gotta live right now
You got everything to give right now

I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine (Who can relate? Woo)
I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine
I finally wanna be alive, I finally wanna be alive
I don't wanna die today, I don't wanna die
I finally wanna be alive, I finally wanna be alive
I don't wanna die, I don't wanna die

Pain don't hurt the same, I know
The lane I travel feels alone
But I'm moving 'til my legs give out
And I see my tears melt in the snow
But I don't wanna cry, I don't wanna cry anymore
I wanna feel alive, I don't even wanna die anymore
Oh, I don't wanna
I don't wanna
I don't even wanna die anymore "
85,Say Something,Justin Timberlake," 
Mhmm, yeah, alright
Ooh

Everyone knows all about my direction
And in my heart somewhere
I wanna go there
Still, I don't go there

Everybody says, ""Say something""
Then, ""Say something, say something""
Then, ""Say something, say something""
Then, ""Say something""
I don't want to get caught up in the rhythm of it

But I can't help myself, no, I can't help myself, no, no
Caught up in the middle of it
No, I can't help myself, no, I can't help myself, no, no, no
Caught up in the rhythm of it

Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)
Maybe I'm looking for something I can't have

Everyone knows all about my transgressions
Still, in my heart somewhere
There's melody and harmony for you and me tonight
(Ooh, whoa) I hear them call my name

Everybody says, ""Say something""
Then, ""Say something, say something""
Then, ""Say something, say something""
Then, ""Say something""
I don't want to get caught up in the rhythm of it

But I can't help myself, no, I can't help myself, no, no
Caught up in the middle of it
No, I can't help myself, no, I can't help myself, no, no, no
Caught up in the rhythm of it

Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)
Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)
Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)
Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)
Sometimes, the greatest way to say something
Is to say nothing at all
Sometimes, the greatest way to say something
Is to say nothing at all
Sometimes, the greatest way to say something
Is to say nothing

But I can't help myself, no, I can't help myself, no, no
Caught up in the middle of it
No, I can't help myself, no, I can't help myself, no, no, no
Caught up in the rhythm of it

Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)
Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)
Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)
Maybe I'm looking for something I can't have
(Maybe I'm looking for something I can't have)

Sometimes, the greatest way to say something
Is to say nothing at all
Sometimes, the greatest way to say something
Is to say nothing at all
Sometimes, the greatest way to say something
Is to say nothing "
86,I'm Upset,Drake," 
Yeah
I'm working on dying

I'm upset
Fifty thousand on my head, it's disrespect
So offended that I had to double check
I'ma always take the money over sex
That's why they need me out the way, what you expect?

Got a lot of blood and it's cold
They keep tryna get me for my soul
Thankful for the women that I know
Can't go fifty-fifty with no ho
Every month
I'm supposed to pay her bills and get her what she want
I still got like seven years of doin' what I want
My dad still got child support from 1991 (One, one, one)
Outta town, people love to pop a lot of shit then come around
Word to Flacko Jodye, he done seen us put it down
Niggas askin' if I'm cool

I'm upset ('Set, 'set)
Hunnid thousand on my head, it's disrespect (Disrespect)
So offended that I had to double check

You tryna check?
This is real life, niggas think we playin' chess
So what's next?
Jump up out the bed like I'm possessed
I go out on tour and I say I'm drinkin' less
End up gettin' loose and gettin' pictures from my ex (Ex, ex, ex, ex)
SMS, triple X
That's the only time I ever shoot below the neck (Skrr)
Why you keep on shootin' if you know that nigga dead? (Skrr)
That's the only kind of shit that gets you some respect

Got a lot of blood and it's cold
They keep tryna get me for my soul (For my soul)
Thankful for the women that I know
Can't go fifty-fifty with no ho (Ayy, ayy)
Every month
She don't even love me, she just puttin' on a front (Front)
She gon' try and settle outta court and make a run
Then gon' ask me how I'm doin'?

I'm upset ('Set, 'set)
Half a million on my head I can accept, yeah
'Least it makes me feel like someone tried their best, yeah
Want to waste a half a million, be my guest
Made me wanna buy a vest and a TEC (Skrr)
But I'm blessed, I just checked (Checked, checked)
Hate me, never met me in the flesh (Flesh)
Said she's got some things she gotta come here and collect
That shit is in a box to the left, to the left (Left, left, left)
Got a lot of blood and it's cold
They keep tryna get me for my soul (For my soul)
Thankful for the women that I know (That I know)
Can't go fifty-fifty with no ho "
87,Get Along,Kenny Chesney," 
Met a man wearin' a T-shirt, said ""Virginia is for lovers""
Had a Bible in his left hand and a bottle in the other
He said ""All you're really given is the sunshine and your name""
We both started laughin' when the sky started to rain

Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along?

Saw a model on a billboard, 1-800 get to know me
Wondered was she Photoshopped, or were her eyes really that lonely?
Did she leave her hometown thinkin' she'd end up in L.A.?
Did she break down in the desert and get stuck beside the highway?

Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along?

We find out when you die the keys to Heaven can't be bought
We still don't know what love is but we sure know what it's not
Sometimes you got to

Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along? "
88,Moonlight,XXXTentacion," 
Yeah

Spotlight, uh, moonlight, uh
Nigga, why you trippin'? Get your mood right, uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, moonlight
Nigga, why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, uh, moonlight
Nigga, why you trippin'? Get your mood right, uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, moonlight
Nigga, why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind

Feel like I'm destined
I don't need no Smith & Wesson, no
Boy, who you testin'?
Fuck a Scantron, here's your lesson, oh
Knife in intestine
Takin' shots at all your brethren, no
Feel like I'm damaged
Girl I know you fucking planned this

All alone, call my phone, make me feel right
Girl you know when you call, make me feel right
All alone, call my phone, make me feel right
Girl you know when you call, make me feel right

Spotlight, uh, moonlight, uh
Nigga, why you trippin'? Get your mood right, uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, moonlight
Nigga, why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, uh, moonlight
Nigga, why you trippin'? Get your mood right, uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, moonlight
Nigga, why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind "
89,What Lovers Do,Maroon 5 ," 
Say say say, hey hey now, baby
Oh mama, don't play now, baby
Say say say, hey hey now, baby
Said let's get one thing straight now, baby

Tell me, tell me if you love me or not
Love me or not, love me or not
I'll bet the house on you, am I lucky or not
Lucky or not, lucky or not?
You gotta tell me if you love me or not
Love me or not, love me or not
Been wishin' for you, am I lucky or not
Lucky or not, lucky or not?

Ooh-ooh-ooh-ooh-ooh
Been wishin' for you
Ooh, ooh
Tryna do what lovers do, ooh
Ooh-ooh-ooh-ooh-ooh
Been wishin' for you
Ooh, ooh
Tryna do what lovers do, ooh

Say say say, hey hey now, baby
You gon' make me hit you with that laydown, baby (Oh)
Oh, say say say, hey hey now, baby
You know what I need, out the gate now, baby (Oh, oh)

Tell me, tell me if you love me or not
Love me or not, love me or not (Na-na-na)
I'll bet the house on you, am I lucky or not
Lucky or not, lucky or not? (Na-na)
You gotta tell me if you love me or not
Love me or not, love me or not (Oh yeah)
Been wishin' for you, am I lucky or not
Lucky or not, lucky or not?

Ooh-ooh-ooh-ooh-ooh
Been wishin' for you
Ooh, ooh
Tryna do what lovers do, ooh
Ooh-ooh-ooh-ooh-ooh
Been wishin' for you (Wishin')
Ooh, ooh
Tryna do what lovers do, ooh
(Hey yeah) What lovers do (Oh, oh-oh)
What lovers do (Mmm, na-na-na, hey yeah)
What lovers do (Oh, mmm, na-na-na, oh-oh, yeah)

Aren't we too grown for games?
Aren't we too grown to play around?
Young enough to chase
But old enough to know better
Are we too grown for changin'?
Are we too grown to mess around? Yeah
Ooh, and I can't wait forever, baby
Both of us should know better

Ooh-ooh-ooh-ooh-ooh
Been wishin' for you
Ooh, ooh
Tryna do what lovers do, ooh
Ooh-ooh-ooh-ooh-ooh
Been wishin' for you
Ooh, ooh
Tryna do what lovers do, ooh
Ooh-ooh-ooh-ooh-ooh
Been wishin' for you (You, oh yeah)
Ooh, ooh (Ooh)
Tryna do what lovers do, ooh (Tryna do what lovers do)
Ooh-ooh-ooh-ooh-ooh
Been wishin' for you (Been wishin' for love)
Ooh, ooh
Tryna do what lovers do, ooh (Do, ah)
Ooh-ooh-ooh-ooh-ooh
Been wishin' for you (Tryna do)
Ooh, ooh
Tryna do what lovers do, ooh "
90,X,Nicky Jam J Balvin,"

Aquel día te vi y tu energía sentí
Desde eso no te quiero lejos de mí (Lejos de mí)
Sé que no sabes de mí (De mí)
Y no te puedo mentir
Lo que dicen en la calle sobre mí (Sobre mí)

Y no te voy a negar
Estamos claro' y ya (Y ya, y ya)
No te lo voy a negar (Jaja, no te lo puedo negar)
Estamos claro' y ya (Jaja, que estamos claro', que estamos claro')

Solo deja que yo te agarre, baby
Besos en el cuello pa' calmar la sed
Mi mano en tu cadera pa' empezar como e'
No le vamo' a bajar más nunca, mamá (No)
Ba-Ba-Ba-Ba-Baila
Plakata, plakata
Como ella lo mueve, sin para', sin para'
Las ganas de comerte, ahora son más fuerte'
Quiero tenerte

Y no te voy a negar (Vente pa' 'cá)
Estamos claro' y ya
No te lo voy a negar
Estamos claro' y ya

Lo que he visto de ti, mami, no me es normal (Normal)
Pero no te preocupes que soy anormal (-normal)
Sé que a tus amigas no les debo gustar, eh
Pero ve y cuéntale' parte por parte
Como tenemos sex y te quito el estrés
Dale otra vez

Y no te voy a negar (Voy a negar, voy a negar)
Estamos claro' y ya (Y ya, y ya)
No te lo voy a negar (A negar, negar)
Estamos claro' y ya (Y ya, y ya)

¡No!
Ba-Ba-Ba-Ba-Baila
Plakata, plakata
Como ella lo mueve, sin para', sin para'
Las ganas de comerte ahora son más fuerte'
Quiero tenerte
Y no te voy a negar (Ah, ah)
N-I-C-K (Ba-Ba-Ba-Ba-Baila, plakata, plakata)
J Balvin, man (Como ella lo mueve, sin para', sin para')
Nicky-Nicky-Nicky Jam (Jajaja)
La Industria Inc
J Balvin
No voy a hablar mucho
Deja que el beat siga r-r-r-rompiendo
¡Yeah! (Yeah)
¡Wuh! (Wuh, wuh) "
91,Outside Today,YoungBoy Never Broke Again," 
Yeah, I ain't going outside today
Yeah, pour me up
DMac got me too bangin' (Slatt)

Tryna hide from the camera
I ain't goin' outside today
Couldn't find Hi-Tec
So I'm drinkin' on Act' today
I'ma pull up in style
We gon' do a drive by in the Wraith
I'ma take it to trial
Pray to Lord I beat the case

That money be callin'
I don't do no talkin'
So get the fuck outta my face
Got a TEC and a chopper
With a hundred thousand dollars up in the Wraith
You know I ain't slippin'
You know that I'm with it
I'll shoot him right up in his face
3Three say that I'm trippin'
You know that I'm drippin'
I'm wrapped in Saran today
I just bought a brand new watch from God
I ain't put it on yet
I don't care 'bout no bitch
I ain't givin' her shit
Spend it all on my homies
I can put on my son, from my car to my house
Everything, I own it
When it come to that money you know I ain't stuntin'
I be on it
I just got a pet monkey, cashed out on a tiger
But really don't want it, my son don't like him
He say that we beefin', you know I won't fight him
My clip full of thunder, you know that I'll strike 'em
Wanna join NBA, go and catch you a body
Free Kevin Gates, it's a murder for hire
Double G gang on the front of my title
Got rid of my Glock and I bought me a rifle

Tryna hide from the camera, I ain't goin' outside today
Couldn't find Hi-Tec, so I'm drinkin' on Act' today
I'ma pull up in style, we gon' do a drive by in the Wraith
I'ma take it to trial, pray to Lord I beat the case

I jump out at your house
I ain't shootin' from the corner
Been bought me a bitch but I really don't want her
I don't do no cappin', I keep it one hunnid
Right now I'm recordin' with ten thousand on me
He say he want smoke but I know he don't want it
Shoot him and his bitch and I up on his homie
You know how I'm feelin'
I don't got to say it
Face every problem all by my lonely

Tryna hide from the camera, I ain't goin' outside today
Couldn't find Hi-Tec, so I'm drinkin' on Act' today
I'ma pull up in style, we gon' do a drive by in the Wraith
I'ma take it to trial, pray to Lord I beat the case "
92,Trip,Ella Mai," 
Ooh, yeah, yeah

I put my feelings on safety
So I don't go shootin' where your heart be
'Cause you take the bullet tryna save me
Then I'm left to deal with makin' you bleed

And that's a whole lotta love, ain't tryna waste it
Like we be runnin' a mile to never make it
That's just too bitter for worse, don't wanna taste it
That's just too bitter for worse, don't wanna face it
But I think that I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

My bad, my bad for, trippin' on you (Trippin' on you)
My bad, my bad for, trippin' on you (Trippin' on you)

Boy, you know we cool when I ain't waitin'
But I act a fool when I don't get it
And I'm steady bruisin' just to save this
But I tripped on your love, now I'm addicted

And that's a whole lotta love, ain't tryna waste it
Like we be runnin' a mile to never make it
That's just too bitter for worse, don't wanna taste it
That's just too bitter for worse, don't wanna face it
But I think that I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)
My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)
That's some kind of love, baby (Drip, drip)
That's the type of love, make me (Trip, trip, trippin' on you)
It's big enough, make me (Drip, drip)
It's big enough, got me (Trip, trip, trippin' on you)

I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you

My bad, my bad for, trippin' on you (My bad, my bad, my bad, trippin' on you, yeah)
My bad, my bad for, trippin' on you (Trippin' on you, trippin' on you, baby)
My bad, my bad for, trippin' on you (Trippin' on you)
Said I admit I was wrong when I did it
My bad, my bad, my bad for, trippin' on you (Trippin' on you, trippin' on you)

Trippin' on you, yeah, yeah
Ooh, yeah, yeah "
93,Dura,Daddy Yankee," 

(Me gusta mi reggae)
Tiritiritiririti-Daddy
(E-E-E-E-Evo Jedis)

Cuando yo la vi
Dije, ""Si esa mujer fuera para mí""
Perdóname, te lo tenía que decir

'Tás dura, dura
Dura, dura, dura
Que estás dura, mano arriba porque tú te ves bien
'Tás dura, mamacita, te fuiste de nivel
Dura, mira como brilla tu piel
'Tás dura, dímelo, dímelo, ¿cómo es que e'?
'Tás dura, yo te doy un veinte de diez
'Tás dura, dura, dura

Tú eres la máquina, la máquina de baile
Si no tiene' a nadie vente pa' mi' brazos, caile
Ese perfume se siente en el aire
Algo como Argentina, tú me traes los Buenos Aires
'Tá poderosa, media escandalosa
Habrán muchas mujeres pero tú eres otra cosa
Si fuera un delito eso de que estás hermosa
Te arresto en mi cama y te pongo las esposas
Tienes el toque, toque, toque
Miren el material, edición especial
Tienes el toque, toque, toque
Perdóname, te lo tenía que decir

'Tás dura, dura
Dura, dura, dura
Que estás dura, mano arriba porque tú te ves bien
'Tás dura, mamacita, te fuiste de nivel
Dura, mira como brilla tu piel
'Tás dura, dímelo, dímelo, ¿cómo es que e'?
'Tás dura, yo te doy un veinte de diez
'Tás dura, dura, dura

Me gusta como mueve ese ram-pam-pam
Mi mente maquineando en un plan-plan-plan
Si me deja, en esa curva le doy pam-pam
Cuál es tu receta no sé, 'tás pa' comerte bien
Me gusta como mueve ese ram-pam-pam
Mi mente maquineando en un plan-plan-plan
Si me deja, en esa curva le doy pam-pam
Tu belleza retumba, las otras pa' la tumba

Uno, dos y tres, vamo' a darle, la envidia que se calle
Saludos a to'as las nenas que paralizan la calle
¿Cómo tú te llamas? ¿de dónde tú eres?
Dame el número pa' entrar contigo en detalles
Y tienes el toque, toque, toque
Pareces una estrella formando el alboroto
Tienes el toque, toque, toque
Se cae el internet cuando subes una foto
Cuando yo la vi (Dímelo, baby girl)
Dije: ""Si esa mujer fuera para mí"" (Pa' mí esa baby)
Perdóname, te lo tenía que decir

'Tás dura, dura
Dura, dura, dura
Que estás dura, mano arriba porque tú te ves bien
'Tás dura, mamacita, te fuiste de nivel
Dura, mira como brilla tu piel
'Tás dura, dímelo, dímelo, ¿cómo es que e'?
'Tás dura, yo te doy un veinte de diez
'Tás dura, dura, dura

Tú tienes el size, otra como tú mami no hay
Pégate, dale boom bye bye
Que tú tienes el size, otra como tú mami no hay
Pégate, dale boom bye bye
Que tú tienes el size, otra como tú mami no hay
Pégate, dale boom bye bye
Que tú tienes el size, otra como tú mami no hay
Pégate, dale boom bye bye, yep, yeah

Retumbando las bocinas de seguro
Dirili-Daddy Yankee y el Disco Duro
Urba & Rome
Que pa' esta liga no se asomen
Dura, dura, dura
DY
Blaze
(Evo Jedis) "
94,Changes,XXXTentacion,"
Mmm, baby, I don't understand this
You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand this
You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand it

Girl, you're makin' it hard for me
Girl, you're makin' it hard for me
Girl, you're makin' it hard for me
Mmm, ohh
Girl, you're makin' it hard for me
Girl, you're makin' it hard for me
Girl, you're makin' it hard for me

Mmm, baby, I don't understand this
You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand this
You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand this

You're changing, I can't stand it
My heart can't take this damage
And the way I feel, can't stand it
Mmm, baby, I don't understand it "
95,Mercy,Brett Young," 
Mercy
Why you gotta show up lookin' so good just to hurt me?
Why you wanna stop this whole damn world from turning?
Mercy
Why you hanging on so tight if this ain't working?
Why you wanna stop this flame if it's still burning?
'Cause it's still burning

So if you're gonna break my heart, just break it
And if you're gonna take your shot, then take it
Take it
If you made up your mind, then make it
But make this fast
If you ever loved me
Have mercy

If you go out tonight and get drunk and lonely
Wind up home alone
Please don't call me
And say you miss me, no

If you're gonna break my heart, just break it
And if you're gonna take your shot, then take it
Take it
If you made up your mind, then make it
But make this fast
If you ever loved me
Have mercy

Whoa
Oh, have mercy

If you're gonna break my heart, just break it
And if you're gonna take your shot, take it
Take it
Oh, if you're gonna break my heart, just break it
And if you're gonna take your shot, then take it
Take it
If you made up your mind, then make it
Make this fast
If you ever loved me
Mm, if you ever loved me
Have mercy

Oh, have mercy
Oh, have mercy
Have mercy "
96,One Number Away,Luke Combs," 
Are you sitting at home, all alone, trying to fall asleep?
Are you staring a hole through your phone, praying that it rings?
Are you watching a movie that you've seen a thousand times?
Or maybe playing some Mayer, getting lost in your favorite lines

Well, if you're anything like me
You just might be doing whatever it takes
To drown out the noise
But I just wanna hear your voice

I’m one number away
From calling to you
I said I was through
But I'm dying, inside
Got my head in a mess
Girl, I confess
I lied when I said
""I'm leaving and not coming back""
Might be the whiskey or the midnight rain
But everywhere I go, I see your face
In my brain, dial it up, everything I wanna say
But I'm still one number away

Are you stuck at a red light with a Marlboro Light on your lips?
Does the smoke in your mirror get clearer without my kiss?
Are you changing the station replacing our favorite songs?
Well maybe it's a mistake, hit the brakes on the moving on

Well, if you're anything like me
You just might be doing whatever it takes
To outrun the storm
But I'm almost out that door

And I'm one number away
From calling to you
I said I was through
But I'm dying, inside
Got my head in a mess
Girl, I confess
I lied when I said
""I'm leaving and not coming back""
Might be the whiskey or the midnight rain
But everywhere I go, I see your face
In my brain, dial it up, everything I wanna say
But I'm still one number away
Will you pick up when I call?
Or just forget we loved at all
We don't have to talk
I just wanna hear your voice

And I'm one number away
From calling you
I said I was through
But I'm dying, inside
Got my head in a mess
Girl, I confess
I lied when I said
""I'm leaving and not coming back""
Might be the whiskey or the midnight rain
But everywhere I go, I see your face
In my brain, dial it up, everything I wanna say
But I'm still one number away

Away, away
Yeah I'm still one number away "
